,location,date,total_deaths
12746,Thailand,2020-04-05,23
12747,Thailand,2020-04-06,26
12748,Thailand,2020-04-07,26
12749,Thailand,2020-04-08,30
12750,Thailand,2020-04-09,32
12751,Thailand,2020-04-10,33
12752,Thailand,2020-04-11,35
12753,Thailand,2020-04-12,38
12754,Thailand,2020-04-13,40
12755,Thailand,2020-04-14,41
12756,Thailand,2020-04-15,43
12757,Thailand,2020-04-16,46
12758,Thailand,2020-04-17,47
12759,Thailand,2020-04-18,47
12760,Thailand,2020-04-19,47
12761,Thailand,2020-04-20,47
12762,Thailand,2020-04-21,47
12763,Thailand,2020-04-22,48
12764,Thailand,2020-04-23,50
12765,Thailand,2020-04-24,50
12766,Thailand,2020-04-25,50
12767,Thailand,2020-04-26,51
12768,Thailand,2020-04-27,51
12769,Thailand,2020-04-28,54
12770,Thailand,2020-04-29,54
12771,Timor,2020-03-22,0
12772,Timor,2020-03-23,0
12773,Timor,2020-03-24,0
12774,Timor,2020-03-25,0
12775,Timor,2020-03-26,0
12776,Timor,2020-03-27,0
12777,Timor,2020-03-28,0
12778,Timor,2020-03-29,0
12779,Timor,2020-03-30,0
12780,Timor,2020-03-31,0
12781,Timor,2020-04-01,0
12782,Timor,2020-04-02,0
12783,Timor,2020-04-03,0
12784,Timor,2020-04-04,0
12785,Timor,2020-04-05,0
12786,Timor,2020-04-06,0
12787,Timor,2020-04-07,0
12788,Timor,2020-04-08,0
12789,Timor,2020-04-09,0
12790,Timor,2020-04-10,0
12791,Timor,2020-04-11,0
12792,Timor,2020-04-12,0
12793,Timor,2020-04-13,0
12794,Timor,2020-04-14,0
12795,Timor,2020-04-15,0
12796,Timor,2020-04-16,0
12797,Timor,2020-04-17,0
12798,Timor,2020-04-18,0
12799,Timor,2020-04-19,0
12800,Timor,2020-04-20,0
12801,Timor,2020-04-21,0
12802,Timor,2020-04-22,0
12803,Timor,2020-04-23,0
12804,Timor,2020-04-24,0
12805,Timor,2020-04-25,0
12806,Timor,2020-04-26,0
12807,Timor,2020-04-27,0
12808,Timor,2020-04-28,0
12809,Timor,2020-04-29,0
12810,Trinidad and Tobago,2020-03-13,0
12811,Trinidad and Tobago,2020-03-14,0
12812,Trinidad and Tobago,2020-03-15,0
12813,Trinidad and Tobago,2020-03-16,0
12814,Trinidad and Tobago,2020-03-17,0
12815,Trinidad and Tobago,2020-03-18,0
12816,Trinidad and Tobago,2020-03-19,0
12817,Trinidad and Tobago,2020-03-20,0
12818,Trinidad and Tobago,2020-03-21,0
12819,Trinidad and Tobago,2020-03-22,0
12820,Trinidad and Tobago,2020-03-23,0
12821,Trinidad and Tobago,2020-03-24,0
12822,Trinidad and Tobago,2020-03-25,0
12823,Trinidad and Tobago,2020-03-26,1
12824,Trinidad and Tobago,2020-03-27,1
12825,Trinidad and Tobago,2020-03-28,2
12826,Trinidad and Tobago,2020-03-29,2
12827,Trinidad and Tobago,2020-03-30,3
12828,Trinidad and Tobago,2020-03-31,3
12829,Trinidad and Tobago,2020-04-01,3
12830,Trinidad and Tobago,2020-04-02,5
12831,Trinidad and Tobago,2020-04-03,6
12832,Trinidad and Tobago,2020-04-04,6
12833,Trinidad and Tobago,2020-04-05,6
12834,Trinidad and Tobago,2020-04-06,7
12835,Trinidad and Tobago,2020-04-07,8
12836,Trinidad and Tobago,2020-04-08,8
12837,Trinidad and Tobago,2020-04-09,8
12838,Trinidad and Tobago,2020-04-10,8
12839,Trinidad and Tobago,2020-04-11,8
12840,Trinidad and Tobago,2020-04-12,8
12841,Trinidad and Tobago,2020-04-13,8
12842,Trinidad and Tobago,2020-04-14,8
12843,Trinidad and Tobago,2020-04-15,8
12844,Trinidad and Tobago,2020-04-16,8
12845,Trinidad and Tobago,2020-04-17,8
12846,Trinidad and Tobago,2020-04-18,8
12847,Trinidad and Tobago,2020-04-19,8
12848,Trinidad and Tobago,2020-04-20,8
12849,Trinidad and Tobago,2020-04-21,8
12850,Trinidad and Tobago,2020-04-22,8
12851,Trinidad and Tobago,2020-04-23,8
12852,Trinidad and Tobago,2020-04-24,8
12853,Trinidad and Tobago,2020-04-25,8
12854,Trinidad and Tobago,2020-04-26,8
12855,Trinidad and Tobago,2020-04-27,8
12856,Trinidad and Tobago,2020-04-28,8
12857,Trinidad and Tobago,2020-04-29,8
12858,Tunisia,2020-03-03,0
12859,Tunisia,2020-03-10,0
12860,Tunisia,2020-03-11,0
12861,Tunisia,2020-03-12,0
12862,Tunisia,2020-03-13,0
12863,Tunisia,2020-03-14,0
12864,Tunisia,2020-03-15,0
12865,Tunisia,2020-03-16,0
12866,Tunisia,2020-03-17,0
12867,Tunisia,2020-03-18,0
12868,Tunisia,2020-03-19,0
12869,Tunisia,2020-03-20,0
12870,Tunisia,2020-03-21,1
12871,Tunisia,2020-03-22,1
12872,Tunisia,2020-03-23,3
12873,Tunisia,2020-03-24,3
12874,Tunisia,2020-03-25,3
12875,Tunisia,2020-03-26,5
12876,Tunisia,2020-03-27,5
12877,Tunisia,2020-03-28,6
12878,Tunisia,2020-03-29,6
12879,Tunisia,2020-03-30,8
12880,Tunisia,2020-03-31,8
12881,Tunisia,2020-04-01,9
12882,Tunisia,2020-04-02,10
12883,Tunisia,2020-04-03,13
12884,Tunisia,2020-04-04,13
12885,Tunisia,2020-04-05,18
12886,Tunisia,2020-04-06,19
12887,Tunisia,2020-04-07,22
12888,Tunisia,2020-04-08,22
12889,Tunisia,2020-04-09,23
12890,Tunisia,2020-04-10,25
12891,Tunisia,2020-04-11,25
12892,Tunisia,2020-04-12,28
12893,Tunisia,2020-04-13,31
12894,Tunisia,2020-04-14,34
12895,Tunisia,2020-04-15,34
12896,Tunisia,2020-04-16,35
12897,Tunisia,2020-04-17,37
12898,Tunisia,2020-04-18,37
12899,Tunisia,2020-04-19,37
12900,Tunisia,2020-04-20,38
12901,Tunisia,2020-04-21,38
12902,Tunisia,2020-04-22,38
12903,Tunisia,2020-04-23,38
12904,Tunisia,2020-04-24,38
12905,Tunisia,2020-04-25,38
12906,Tunisia,2020-04-26,38
12907,Tunisia,2020-04-27,38
12908,Tunisia,2020-04-28,39
12909,Tunisia,2020-04-29,40
12910,Turkey,2020-03-12,0
12911,Turkey,2020-03-13,0
12912,Turkey,2020-03-16,0
12913,Turkey,2020-03-17,0
12914,Turkey,2020-03-18,0
12915,Turkey,2020-03-19,1
12916,Turkey,2020-03-20,4
12917,Turkey,2020-03-21,9
12918,Turkey,2020-03-22,21
12919,Turkey,2020-03-23,30
12920,Turkey,2020-03-24,37
12921,Turkey,2020-03-25,44
12922,Turkey,2020-03-26,59
12923,Turkey,2020-03-27,75
12924,Turkey,2020-03-28,92
12925,Turkey,2020-03-29,108
12926,Turkey,2020-03-30,131
12927,Turkey,2020-03-31,168
12928,Turkey,2020-04-01,214
12929,Turkey,2020-04-02,277
12930,Turkey,2020-04-03,356
12931,Turkey,2020-04-04,425
12932,Turkey,2020-04-05,501
12933,Turkey,2020-04-06,574
12934,Turkey,2020-04-07,649
12935,Turkey,2020-04-08,725
12936,Turkey,2020-04-09,812
12937,Turkey,2020-04-10,908
12938,Turkey,2020-04-11,1006
12939,Turkey,2020-04-12,1101
12940,Turkey,2020-04-13,1198
12941,Turkey,2020-04-14,1296
12942,Turkey,2020-04-15,1403
12943,Turkey,2020-04-16,1518
12944,Turkey,2020-04-17,1643
12945,Turkey,2020-04-18,1769
12946,Turkey,2020-04-19,1890
12947,Turkey,2020-04-20,2017
12948,Turkey,2020-04-21,2140
12949,Turkey,2020-04-22,2259
12950,Turkey,2020-04-23,2376
12951,Turkey,2020-04-24,2491
12952,Turkey,2020-04-25,2600
12953,Turkey,2020-04-26,2706
12954,Turkey,2020-04-27,2805
12955,Turkey,2020-04-28,2900
12956,Turkey,2020-04-29,2992
12957,Taiwan,2019-12-31,0
12958,Taiwan,2020-01-01,0
12959,Taiwan,2020-01-02,0
12960,Taiwan,2020-01-03,0
12961,Taiwan,2020-01-04,0
12962,Taiwan,2020-01-05,0
12963,Taiwan,2020-01-06,0
12964,Taiwan,2020-01-07,0
12965,Taiwan,2020-01-08,0
12966,Taiwan,2020-01-09,0
12967,Taiwan,2020-01-10,0
12968,Taiwan,2020-01-11,0
12969,Taiwan,2020-01-12,0
12970,Taiwan,2020-01-13,0
12971,Taiwan,2020-01-14,0
12972,Taiwan,2020-01-15,0
12973,Taiwan,2020-01-16,0
12974,Taiwan,2020-01-17,0
12975,Taiwan,2020-01-18,0
12976,Taiwan,2020-01-19,0
12977,Taiwan,2020-01-20,0
12978,Taiwan,2020-01-21,0
12979,Taiwan,2020-01-22,0
12980,Taiwan,2020-01-23,0
12981,Taiwan,2020-01-24,0
12982,Taiwan,2020-01-25,0
12983,Taiwan,2020-01-26,0
12984,Taiwan,2020-01-27,0
12985,Taiwan,2020-01-28,0
12986,Taiwan,2020-01-29,0
12987,Taiwan,2020-01-30,0
12988,Taiwan,2020-01-31,0
12989,Taiwan,2020-02-01,0
12990,Taiwan,2020-02-02,0
12991,Taiwan,2020-02-03,0
12992,Taiwan,2020-02-04,0
12993,Taiwan,2020-02-05,0
12994,Taiwan,2020-02-06,0
12995,Taiwan,2020-02-07,0
12996,Taiwan,2020-02-08,0
12997,Taiwan,2020-02-09,0
12998,Taiwan,2020-02-10,0
12999,Taiwan,2020-02-11,0
13000,Taiwan,2020-02-12,0
13001,Taiwan,2020-02-13,0
13002,Taiwan,2020-02-14,0
13003,Taiwan,2020-02-15,0
13004,Taiwan,2020-02-16,0
13005,Taiwan,2020-02-17,1
13006,Taiwan,2020-02-18,1
13007,Taiwan,2020-02-19,1
13008,Taiwan,2020-02-20,1
13009,Taiwan,2020-02-21,1
13010,Taiwan,2020-02-22,1
13011,Taiwan,2020-02-23,1
13012,Taiwan,2020-02-24,1
13013,Taiwan,2020-02-25,1
13014,Taiwan,2020-02-26,1
13015,Taiwan,2020-02-27,1
13016,Taiwan,2020-02-28,1
13017,Taiwan,2020-02-29,1
13018,Taiwan,2020-03-01,1
13019,Taiwan,2020-03-02,1
13020,Taiwan,2020-03-03,1
13021,Taiwan,2020-03-04,1
13022,Taiwan,2020-03-06,1
13023,Taiwan,2020-03-07,1
13024,Taiwan,2020-03-08,1
13025,Taiwan,2020-03-09,1
13026,Taiwan,2020-03-10,0
13027,Taiwan,2020-03-11,1
13028,Taiwan,2020-03-12,1
13029,Taiwan,2020-03-13,1
13030,Taiwan,2020-03-14,1
13031,Taiwan,2020-03-15,1
13032,Taiwan,2020-03-16,1
13033,Taiwan,2020-03-17,1
13034,Taiwan,2020-03-18,1
13035,Taiwan,2020-03-19,1
13036,Taiwan,2020-03-20,1
13037,Taiwan,2020-03-21,2
13038,Taiwan,2020-03-22,2
13039,Taiwan,2020-03-23,2
13040,Taiwan,2020-03-24,2
13041,Taiwan,2020-03-25,2
13042,Taiwan,2020-03-26,2
13043,Taiwan,2020-03-27,2
13044,Taiwan,2020-03-28,2
13045,Taiwan,2020-03-29,2
13046,Taiwan,2020-03-30,5
13047,Taiwan,2020-03-31,5
13048,Taiwan,2020-04-01,5
13049,Taiwan,2020-04-02,5
13050,Taiwan,2020-04-03,5
13051,Taiwan,2020-04-04,5
13052,Taiwan,2020-04-05,5
13053,Taiwan,2020-04-06,5
13054,Taiwan,2020-04-07,5
13055,Taiwan,2020-04-08,5
13056,Taiwan,2020-04-09,5
13057,Taiwan,2020-04-10,5
13058,Taiwan,2020-04-11,5
13059,Taiwan,2020-04-12,6
13060,Taiwan,2020-04-13,6
13061,Taiwan,2020-04-14,6
13062,Taiwan,2020-04-15,6
13063,Taiwan,2020-04-16,6
13064,Taiwan,2020-04-17,6
13065,Taiwan,2020-04-18,6
13066,Taiwan,2020-04-19,6
13067,Taiwan,2020-04-20,6
13068,Taiwan,2020-04-21,6
13069,Taiwan,2020-04-22,6
13070,Taiwan,2020-04-23,6
13071,Taiwan,2020-04-24,6
13072,Taiwan,2020-04-25,6
13073,Taiwan,2020-04-26,6
13074,Taiwan,2020-04-27,6
13075,Taiwan,2020-04-28,6
13076,Taiwan,2020-04-29,6
13077,Tanzania,2020-03-17,0
13078,Tanzania,2020-03-18,0
13079,Tanzania,2020-03-19,0
13080,Tanzania,2020-03-20,0
13081,Tanzania,2020-03-21,0
13082,Tanzania,2020-03-22,0
13083,Tanzania,2020-03-23,0
13084,Tanzania,2020-03-24,0
13085,Tanzania,2020-03-25,0
13086,Tanzania,2020-03-26,0
13087,Tanzania,2020-03-27,0
13088,Tanzania,2020-03-28,0
13089,Tanzania,2020-03-29,1
13090,Tanzania,2020-03-30,1
13091,Tanzania,2020-03-31,1
13092,Tanzania,2020-04-01,1
13093,Tanzania,2020-04-02,1
13094,Tanzania,2020-04-03,1
13095,Tanzania,2020-04-04,1
13096,Tanzania,2020-04-05,1
13097,Tanzania,2020-04-06,1
13098,Tanzania,2020-04-07,1
13099,Tanzania,2020-04-08,1
13100,Tanzania,2020-04-09,1
13101,Tanzania,2020-04-10,1
13102,Tanzania,2020-04-11,3
13103,Tanzania,2020-04-12,3
13104,Tanzania,2020-04-13,3
13105,Tanzania,2020-04-14,3
13106,Tanzania,2020-04-15,3
13107,Tanzania,2020-04-16,4
13108,Tanzania,2020-04-17,4
13109,Tanzania,2020-04-18,5
13110,Tanzania,2020-04-19,5
13111,Tanzania,2020-04-20,5
13112,Tanzania,2020-04-21,5
13113,Tanzania,2020-04-22,8
13114,Tanzania,2020-04-23,10
13115,Tanzania,2020-04-24,10
13116,Tanzania,2020-04-25,10
13117,Tanzania,2020-04-26,10
13118,Tanzania,2020-04-27,10
13119,Tanzania,2020-04-28,10
13120,Tanzania,2020-04-29,10
13121,Uganda,2020-03-22,0
13122,Uganda,2020-03-23,0
13123,Uganda,2020-03-24,0
13124,Uganda,2020-03-25,0
13125,Uganda,2020-03-26,0
13126,Uganda,2020-03-27,0
13127,Uganda,2020-03-28,0
13128,Uganda,2020-03-29,0
13129,Uganda,2020-03-30,0
13130,Uganda,2020-03-31,0
13131,Uganda,2020-04-01,0
13132,Uganda,2020-04-02,0
13133,Uganda,2020-04-03,0
13134,Uganda,2020-04-04,0
13135,Uganda,2020-04-05,0
13136,Uganda,2020-04-06,0
13137,Uganda,2020-04-07,0
13138,Uganda,2020-04-08,0
13139,Uganda,2020-04-09,0
13140,Uganda,2020-04-10,0
13141,Uganda,2020-04-11,0
13142,Uganda,2020-04-12,0
13143,Uganda,2020-04-13,0
13144,Uganda,2020-04-14,0
13145,Uganda,2020-04-15,0
13146,Uganda,2020-04-16,0
13147,Uganda,2020-04-17,0
13148,Uganda,2020-04-18,0
13149,Uganda,2020-04-19,0
13150,Uganda,2020-04-20,0
13151,Uganda,2020-04-21,0
13152,Uganda,2020-04-22,0
13153,Uganda,2020-04-23,0
13154,Uganda,2020-04-24,0
13155,Uganda,2020-04-25,0
13156,Uganda,2020-04-26,0
13157,Uganda,2020-04-27,0
13158,Uganda,2020-04-28,0
13159,Uganda,2020-04-29,0
13160,Ukraine,2020-03-04,0
13161,Ukraine,2020-03-13,0
13162,Ukraine,2020-03-16,0
13163,Ukraine,2020-03-17,0
13164,Ukraine,2020-03-18,0
13165,Ukraine,2020-03-19,2
13166,Ukraine,2020-03-20,2
13167,Ukraine,2020-03-21,3
13168,Ukraine,2020-03-22,3
13169,Ukraine,2020-03-23,3
13170,Ukraine,2020-03-24,3
13171,Ukraine,2020-03-25,3
13172,Ukraine,2020-03-26,4
13173,Ukraine,2020-03-27,5
13174,Ukraine,2020-03-28,5
13175,Ukraine,2020-03-29,8
13176,Ukraine,2020-03-30,9
13177,Ukraine,2020-03-31,11
13178,Ukraine,2020-04-01,13
13179,Ukraine,2020-04-02,20
13180,Ukraine,2020-04-03,20
13181,Ukraine,2020-04-04,23
13182,Ukraine,2020-04-05,28
13183,Ukraine,2020-04-06,32
13184,Ukraine,2020-04-07,38
13185,Ukraine,2020-04-08,45
13186,Ukraine,2020-04-09,52
13187,Ukraine,2020-04-10,57
13188,Ukraine,2020-04-11,69
13189,Ukraine,2020-04-12,73
13190,Ukraine,2020-04-13,83
13191,Ukraine,2020-04-14,93
13192,Ukraine,2020-04-15,98
13193,Ukraine,2020-04-16,116
13194,Ukraine,2020-04-17,125
13195,Ukraine,2020-04-18,133
13196,Ukraine,2020-04-19,141
13197,Ukraine,2020-04-20,151
13198,Ukraine,2020-04-21,161
13199,Ukraine,2020-04-22,174
13200,Ukraine,2020-04-23,187
13201,Ukraine,2020-04-24,193
13202,Ukraine,2020-04-25,201
13203,Ukraine,2020-04-26,209
13204,Ukraine,2020-04-27,220
13205,Ukraine,2020-04-28,220
13206,Ukraine,2020-04-29,239
13207,Uruguay,2020-03-15,0
13208,Uruguay,2020-03-16,0
13209,Uruguay,2020-03-17,0
13210,Uruguay,2020-03-18,0
13211,Uruguay,2020-03-19,0
13212,Uruguay,2020-03-20,0
13213,Uruguay,2020-03-21,0
13214,Uruguay,2020-03-22,0
13215,Uruguay,2020-03-23,0
13216,Uruguay,2020-03-24,0
13217,Uruguay,2020-03-25,0
13218,Uruguay,2020-03-26,0
13219,Uruguay,2020-03-27,0
13220,Uruguay,2020-03-28,0
13221,Uruguay,2020-03-29,0
13222,Uruguay,2020-03-30,1
13223,Uruguay,2020-03-31,1
13224,Uruguay,2020-04-01,1
13225,Uruguay,2020-04-02,2
13226,Uruguay,2020-04-03,4
13227,Uruguay,2020-04-04,4
13228,Uruguay,2020-04-05,5
13229,Uruguay,2020-04-06,6
13230,Uruguay,2020-04-07,6
13231,Uruguay,2020-04-08,7
13232,Uruguay,2020-04-09,7
13233,Uruguay,2020-04-10,7
13234,Uruguay,2020-04-11,7
13235,Uruguay,2020-04-12,7
13236,Uruguay,2020-04-13,8
13237,Uruguay,2020-04-14,8
13238,Uruguay,2020-04-15,8
13239,Uruguay,2020-04-16,9
13240,Uruguay,2020-04-17,9
13241,Uruguay,2020-04-18,9
13242,Uruguay,2020-04-19,9
13243,Uruguay,2020-04-20,10
13244,Uruguay,2020-04-21,10
13245,Uruguay,2020-04-22,12
13246,Uruguay,2020-04-23,12
13247,Uruguay,2020-04-24,12
13248,Uruguay,2020-04-25,12
13249,Uruguay,2020-04-26,14
13250,Uruguay,2020-04-27,15
13251,Uruguay,2020-04-28,15
13252,Uruguay,2020-04-29,15
13253,United States,2019-12-31,0
13254,United States,2020-01-01,0
13255,United States,2020-01-02,0
13256,United States,2020-01-03,0
13257,United States,2020-01-04,0
13258,United States,2020-01-05,0
13259,United States,2020-01-06,0
13260,United States,2020-01-07,0
13261,United States,2020-01-08,0
13262,United States,2020-01-09,0
13263,United States,2020-01-10,0
13264,United States,2020-01-11,0
13265,United States,2020-01-12,0
13266,United States,2020-01-13,0
13267,United States,2020-01-14,0
13268,United States,2020-01-15,0
13269,United States,2020-01-16,0
13270,United States,2020-01-17,0
13271,United States,2020-01-18,0
13272,United States,2020-01-19,0
13273,United States,2020-01-20,0
13274,United States,2020-01-21,0
13275,United States,2020-01-22,0
13276,United States,2020-01-23,0
13277,United States,2020-01-24,0
13278,United States,2020-01-25,0
13279,United States,2020-01-26,0
13280,United States,2020-01-27,0
13281,United States,2020-01-28,0
13282,United States,2020-01-29,0
13283,United States,2020-01-30,0
13284,United States,2020-01-31,0
13285,United States,2020-02-01,0
13286,United States,2020-02-02,0
13287,United States,2020-02-03,0
13288,United States,2020-02-04,0
13289,United States,2020-02-05,0
13290,United States,2020-02-06,0
13291,United States,2020-02-07,0
13292,United States,2020-02-08,0
13293,United States,2020-02-09,0
13294,United States,2020-02-10,0
13295,United States,2020-02-11,0
13296,United States,2020-02-12,0
13297,United States,2020-02-13,0
13298,United States,2020-02-14,0
13299,United States,2020-02-15,0
13300,United States,2020-02-16,0
13301,United States,2020-02-17,0
13302,United States,2020-02-18,0
13303,United States,2020-02-19,0
13304,United States,2020-02-20,0
13305,United States,2020-02-21,0
13306,United States,2020-02-22,0
13307,United States,2020-02-23,0
13308,United States,2020-02-24,0
13309,United States,2020-02-25,0
13310,United States,2020-02-26,0
13311,United States,2020-02-27,0
13312,United States,2020-02-28,0
13313,United States,2020-02-29,0
13314,United States,2020-03-01,1
13315,United States,2020-03-02,2
13316,United States,2020-03-03,6
13317,United States,2020-03-04,9
13318,United States,2020-03-05,11
13319,United States,2020-03-06,12
13320,United States,2020-03-07,14
13321,United States,2020-03-08,17
13322,United States,2020-03-09,21
13323,United States,2020-03-10,26
13324,United States,2020-03-11,28
13325,United States,2020-03-12,30
13326,United States,2020-03-13,40
13327,United States,2020-03-14,47
13328,United States,2020-03-15,57
13329,United States,2020-03-16,69
13330,United States,2020-03-17,85
13331,United States,2020-03-18,108
13332,United States,2020-03-19,150
13333,United States,2020-03-20,150
13334,United States,2020-03-21,260
13335,United States,2020-03-22,340
13336,United States,2020-03-23,471
13337,United States,2020-03-24,590
13338,United States,2020-03-25,801
13339,United States,2020-03-26,1050
13340,United States,2020-03-27,1296
13341,United States,2020-03-28,1707
13342,United States,2020-03-29,2191
13343,United States,2020-03-30,2509
13344,United States,2020-03-31,3170
13345,United States,2020-04-01,4079
13346,United States,2020-04-02,5138
13347,United States,2020-04-03,6053
13348,United States,2020-04-04,7157
13349,United States,2020-04-05,8501
13350,United States,2020-04-06,9647
13351,United States,2020-04-07,10989
13352,United States,2020-04-08,12895
13353,United States,2020-04-09,14817
13354,United States,2020-04-10,16690
13355,United States,2020-04-11,18777
13356,United States,2020-04-12,20608
13357,United States,2020-04-13,22108
13358,United States,2020-04-14,23649
13359,United States,2020-04-15,26057
13360,United States,2020-04-16,30985
13361,United States,2020-04-17,33284
13362,United States,2020-04-18,37054
13363,United States,2020-04-19,38910
13364,United States,2020-04-20,40682
13365,United States,2020-04-21,42539
13366,United States,2020-04-22,45063
13367,United States,2020-04-23,46784
13368,United States,2020-04-24,49963
13369,United States,2020-04-25,51017
13370,United States,2020-04-26,53189
13371,United States,2020-04-27,54876
13372,United States,2020-04-28,56245
13373,United States,2020-04-29,58355
13374,Uzbekistan,2020-03-16,0
13375,Uzbekistan,2020-03-17,0
13376,Uzbekistan,2020-03-18,0
13377,Uzbekistan,2020-03-19,0
13378,Uzbekistan,2020-03-20,0
13379,Uzbekistan,2020-03-21,0
13380,Uzbekistan,2020-03-22,0
13381,Uzbekistan,2020-03-23,0
13382,Uzbekistan,2020-03-24,0
13383,Uzbekistan,2020-03-25,0
13384,Uzbekistan,2020-03-26,0
13385,Uzbekistan,2020-03-27,0
13386,Uzbekistan,2020-03-28,0
13387,Uzbekistan,2020-03-29,1
13388,Uzbekistan,2020-03-30,1
13389,Uzbekistan,2020-03-31,2
13390,Uzbekistan,2020-04-01,2
13391,Uzbekistan,2020-04-02,2
13392,Uzbekistan,2020-04-03,2
13393,Uzbekistan,2020-04-04,2
13394,Uzbekistan,2020-04-05,2
13395,Uzbekistan,2020-04-06,2
13396,Uzbekistan,2020-04-07,2
13397,Uzbekistan,2020-04-08,2
13398,Uzbekistan,2020-04-09,3
13399,Uzbekistan,2020-04-10,3
13400,Uzbekistan,2020-04-11,3
13401,Uzbekistan,2020-04-12,4
13402,Uzbekistan,2020-04-13,4
13403,Uzbekistan,2020-04-14,4
13404,Uzbekistan,2020-04-15,4
13405,Uzbekistan,2020-04-16,4
13406,Uzbekistan,2020-04-17,4
13407,Uzbekistan,2020-04-18,4
13408,Uzbekistan,2020-04-19,5
13409,Uzbekistan,2020-04-20,5
13410,Uzbekistan,2020-04-21,5
13411,Uzbekistan,2020-04-22,6
13412,Uzbekistan,2020-04-23,7
13413,Uzbekistan,2020-04-24,7
13414,Uzbekistan,2020-04-25,8
13415,Uzbekistan,2020-04-26,8
13416,Uzbekistan,2020-04-27,8
13417,Uzbekistan,2020-04-28,8
13418,Uzbekistan,2020-04-29,8
13419,Vatican,2020-03-07,0
13420,Vatican,2020-03-16,0
13421,Vatican,2020-03-17,0
13422,Vatican,2020-03-18,0
13423,Vatican,2020-03-19,0
13424,Vatican,2020-03-20,0
13425,Vatican,2020-03-21,0
13426,Vatican,2020-03-22,0
13427,Vatican,2020-03-23,0
13428,Vatican,2020-03-24,0
13429,Vatican,2020-03-25,0
13430,Vatican,2020-03-26,0
13431,Vatican,2020-03-27,0
13432,Vatican,2020-03-28,0
13433,Vatican,2020-03-29,0
13434,Vatican,2020-03-30,0
13435,Vatican,2020-03-31,0
13436,Vatican,2020-04-01,0
13437,Vatican,2020-04-02,0
13438,Vatican,2020-04-03,0
13439,Vatican,2020-04-04,0
13440,Vatican,2020-04-05,0
13441,Vatican,2020-04-06,0
13442,Vatican,2020-04-07,0
13443,Vatican,2020-04-08,0
13444,Vatican,2020-04-09,0
13445,Vatican,2020-04-10,0
13446,Vatican,2020-04-11,0
13447,Vatican,2020-04-12,0
13448,Vatican,2020-04-13,0
13449,Vatican,2020-04-14,0
13450,Vatican,2020-04-15,0
13451,Vatican,2020-04-16,0
13452,Vatican,2020-04-17,0
13453,Vatican,2020-04-18,0
13454,Vatican,2020-04-19,0
13455,Vatican,2020-04-20,0
13456,Vatican,2020-04-21,0
13457,Vatican,2020-04-22,0
13458,Vatican,2020-04-23,0
13459,Vatican,2020-04-24,0
13460,Vatican,2020-04-25,0
13461,Vatican,2020-04-26,0
13462,Vatican,2020-04-27,0
13463,Vatican,2020-04-28,0
13464,Vatican,2020-04-29,0
13465,Saint Vincent and the Grenadines,2020-03-13,0
13466,Saint Vincent and the Grenadines,2020-03-25,0
13467,Saint Vincent and the Grenadines,2020-03-26,0
13468,Saint Vincent and the Grenadines,2020-03-27,0
13469,Saint Vincent and the Grenadines,2020-03-28,0
13470,Saint Vincent and the Grenadines,2020-03-29,0
13471,Saint Vincent and the Grenadines,2020-03-30,0
13472,Saint Vincent and the Grenadines,2020-03-31,0
13473,Saint Vincent and the Grenadines,2020-04-01,0
13474,Saint Vincent and the Grenadines,2020-04-02,0
13475,Saint Vincent and the Grenadines,2020-04-03,0
13476,Saint Vincent and the Grenadines,2020-04-04,0
13477,Saint Vincent and the Grenadines,2020-04-05,0
13478,Saint Vincent and the Grenadines,2020-04-06,0
13479,Saint Vincent and the Grenadines,2020-04-07,0
13480,Saint Vincent and the Grenadines,2020-04-08,0
13481,Saint Vincent and the Grenadines,2020-04-09,0
13482,Saint Vincent and the Grenadines,2020-04-10,0
13483,Saint Vincent and the Grenadines,2020-04-11,0
13484,Saint Vincent and the Grenadines,2020-04-12,0
13485,Saint Vincent and the Grenadines,2020-04-13,0
13486,Saint Vincent and the Grenadines,2020-04-14,0
13487,Saint Vincent and the Grenadines,2020-04-15,0
13488,Saint Vincent and the Grenadines,2020-04-16,0
13489,Saint Vincent and the Grenadines,2020-04-17,0
13490,Saint Vincent and the Grenadines,2020-04-18,0
